source_id,target_id,relation,weight
job_intl_ai_corpus_8344098,skill_GCP,REQUIRES,1
job_intl_ai_corpus_8344098,skill_Cloud_computing_principles,REQUIRES,1
job_intl_ai_corpus_8344098,skill_AI_security_and_governance,REQUIRES,1
job_intl_ai_corpus_8344098,company_Uniphore,POSTED_BY,1
job_intl_ai_corpus_8344138,skill_MCP,REQUIRES,1
job_intl_ai_corpus_8344138,skill_Microsoft_Graph_API,REQUIRES,1
job_intl_ai_corpus_8344138,skill_OAuth_2_0,REQUIRES,1
job_intl_ai_corpus_8344138,skill_API_integration,REQUIRES,1
job_intl_ai_corpus_8344138,skill_MSAL_Node,REQUIRES,1
job_intl_ai_corpus_8344138,skill_Redis,REQUIRES,1
job_intl_ai_corpus_8344138,skill_Data_Pipelines,REQUIRES,1
job_intl_ai_corpus_8344138,skill_Azure_AD,REQUIRES,1
job_intl_ai_corpus_8344138,skill_SharePoint,REQUIRES,1
job_intl_ai_corpus_8344138,skill_Microsoft_Teams,REQUIRES,1
job_intl_ai_corpus_8344138,skill_Exchange_Online,REQUIRES,1
job_intl_ai_corpus_8344138,skill_GCP,REQUIRES,1
job_intl_ai_corpus_8344138,skill_Node_js,REQUIRES,1
job_intl_ai_corpus_8344138,skill_TypeScript,REQUIRES,1
job_intl_ai_corpus_8344138,company_FGS_Global,POSTED_BY,1
job_intl_ai_corpus_8345646,skill_LLM,REQUIRES,1
job_intl_ai_corpus_8345646,skill_Prompt_Engineering,REQUIRES,1
job_intl_ai_corpus_8345646,skill_LangChain,REQUIRES,1
job_intl_ai_corpus_8345646,skill_RAG,REQUIRES,1
job_intl_ai_corpus_8345646,skill_Fine_tuning,REQUIRES,1
job_intl_ai_corpus_8345646,skill_HuggingFace,REQUIRES,1
job_intl_ai_corpus_8345646,skill_scikit_learn,REQUIRES,1
job_intl_ai_corpus_8345646,skill_FastAPI,REQUIRES,1
job_intl_ai_corpus_8345646,skill_Pandas,REQUIRES,1
job_intl_ai_corpus_8345646,skill_Databricks,REQUIRES,1
job_intl_ai_corpus_8345646,skill_AWS,REQUIRES,1
job_intl_ai_corpus_8345646,skill_Git,REQUIRES,1
job_intl_ai_corpus_8345646,skill_LLMOps,REQUIRES,1
job_intl_ai_corpus_8345646,skill_MLflow,REQUIRES,1
job_intl_ai_corpus_8345646,skill_Docker,REQUIRES,1
job_intl_ai_corpus_8345646,skill_Kubernetes,REQUIRES,1
job_intl_ai_corpus_8345646,skill_CI_CD,REQUIRES,1
job_intl_ai_corpus_8345646,skill_Python,REQUIRES,1
job_intl_ai_corpus_8345646,skill_SQL,REQUIRES,1
job_intl_ai_corpus_8345646,skill_NLP,REQUIRES,1
job_intl_ai_corpus_8345646,company_esure_Group,POSTED_BY,1
job_intl_ai_corpus_8345870,skill_LLM,REQUIRES,1
job_intl_ai_corpus_8345870,skill_Fine_tuning,REQUIRES,1
job_intl_ai_corpus_8345870,skill_agentic_systems,REQUIRES,1
job_intl_ai_corpus_8345870,skill_TensorFlow,REQUIRES,1
job_intl_ai_corpus_8345870,skill_PyTorch,REQUIRES,1
job_intl_ai_corpus_8345870,skill_Deep_Learning,REQUIRES,1
job_intl_ai_corpus_8345870,skill_NLP,REQUIRES,1
job_intl_ai_corpus_8345870,skill_Graph_Neural_Networks,REQUIRES,1
job_intl_ai_corpus_8345870,skill_LSTMs,REQUIRES,1
job_intl_ai_corpus_8345870,skill_Reinforcement_Learning,REQUIRES,1
job_intl_ai_corpus_8345870,skill_Airflow,REQUIRES,1
job_intl_ai_corpus_8345870,skill_Spark,REQUIRES,1
job_intl_ai_corpus_8345870,skill_Kafka,REQUIRES,1
job_intl_ai_corpus_8345870,skill_Feature_Stores,REQUIRES,1
job_intl_ai_corpus_8345870,skill_Model_Serving,REQUIRES,1
job_intl_ai_corpus_8345870,skill_RayServe,REQUIRES,1
job_intl_ai_corpus_8345870,skill_MLOps,REQUIRES,1
job_intl_ai_corpus_8345870,skill_CI_CD,REQUIRES,1
job_intl_ai_corpus_8345870,skill_Python,REQUIRES,1
job_intl_ai_corpus_8345870,skill_Risk_ML,REQUIRES,1
job_intl_ai_corpus_8345870,skill_anomaly_detection,REQUIRES,1
job_intl_ai_corpus_8345870,company_Coinbase,POSTED_BY,1
job_intl_ai_corpus_8345913,skill_LangChain,REQUIRES,1
job_intl_ai_corpus_8345913,skill_LangGraph,REQUIRES,1
job_intl_ai_corpus_8345913,skill_LLM,REQUIRES,1
job_intl_ai_corpus_8345913,skill_RAG,REQUIRES,1
job_intl_ai_corpus_8345913,skill_Agents,REQUIRES,1
job_intl_ai_corpus_8345913,skill_Prompt_Engineering,REQUIRES,1
job_intl_ai_corpus_8345913,skill_enterprise_LLMs,REQUIRES,1
job_intl_ai_corpus_8345913,skill_Fine_tuning,REQUIRES,1
job_intl_ai_corpus_8345913,skill_Microservices,REQUIRES,1
job_intl_ai_corpus_8345913,skill_security,REQUIRES,1
job_intl_ai_corpus_8345913,skill_Python,REQUIRES,1
job_intl_ai_corpus_8345913,skill_Go,REQUIRES,1
job_intl_ai_corpus_8345913,skill_data_privacy,REQUIRES,1
job_intl_ai_corpus_8345913,skill_system_design,REQUIRES,1
job_intl_ai_corpus_8345913,company_Coinbase,POSTED_BY,1
job_intl_ai_corpus_8345952,skill_LLM,REQUIRES,1
job_intl_ai_corpus_8345952,skill_Agents,REQUIRES,1
job_intl_ai_corpus_8345952,skill_RAG,REQUIRES,1
job_intl_ai_corpus_8345952,skill_Prompt_Engineering,REQUIRES,1
job_intl_ai_corpus_8345952,skill_GenAI,REQUIRES,1
job_intl_ai_corpus_8345952,skill_workflow_automation,REQUIRES,1
job_intl_ai_corpus_8345952,skill_Python,REQUIRES,1
job_intl_ai_corpus_8345952,skill_Go,REQUIRES,1
job_intl_ai_corpus_8345952,skill_intelligent_automation,REQUIRES,1
job_intl_ai_corpus_8345952,company_Coinbase,POSTED_BY,1
job_intl_ai_corpus_8348181,skill_RAG,REQUIRES,1
job_intl_ai_corpus_8348181,skill_Agents,REQUIRES,1
job_intl_ai_corpus_8348181,skill_Prompt_Engineering,REQUIRES,1
job_intl_ai_corpus_8348181,skill_PyTorch,REQUIRES,1
job_intl_ai_corpus_8348181,skill_TensorFlow,REQUIRES,1
job_intl_ai_corpus_8348181,skill_JAX,REQUIRES,1
job_intl_ai_corpus_8348181,skill_Fine_tuning,REQUIRES,1
job_intl_ai_corpus_8348181,skill_REST_APIs,REQUIRES,1
job_intl_ai_corpus_8348181,skill_APIs,REQUIRES,1
job_intl_ai_corpus_8348181,skill_AWS,REQUIRES,1
job_intl_ai_corpus_8348181,skill_GCP,REQUIRES,1
job_intl_ai_corpus_8348181,skill_Azure,REQUIRES,1
job_intl_ai_corpus_8348181,skill_MLflow,REQUIRES,1
job_intl_ai_corpus_8348181,skill_Docker,REQUIRES,1
job_intl_ai_corpus_8348181,skill_Kubernetes,REQUIRES,1
job_intl_ai_corpus_8348181,skill_Monitoring,REQUIRES,1
job_intl_ai_corpus_8348181,skill_drift_detection,REQUIRES,1
job_intl_ai_corpus_8348181,skill_Python,REQUIRES,1
job_intl_ai_corpus_8348181,skill_Go,REQUIRES,1
job_intl_ai_corpus_8348181,skill_Java,REQUIRES,1
job_intl_ai_corpus_8348181,company_Wasabi_Technologies,POSTED_BY,1
job_intl_ai_corpus_8348590,skill_Model_Context_Protocol_MCP,REQUIRES,1
job_intl_ai_corpus_8348590,skill_AI_LLM_platforms,REQUIRES,1
job_intl_ai_corpus_8348590,skill_Microsoft_Graph_API,REQUIRES,1
job_intl_ai_corpus_8348590,skill_OAuth_2_0,REQUIRES,1
job_intl_ai_corpus_8348590,skill_MSAL_Node,REQUIRES,1
job_intl_ai_corpus_8348590,skill_SharePoint,REQUIRES,1
job_intl_ai_corpus_8348590,skill_Microsoft_Teams,REQUIRES,1
job_intl_ai_corpus_8348590,skill_REST_APIs,REQUIRES,1
job_intl_ai_corpus_8348590,skill_Redis,REQUIRES,1
job_intl_ai_corpus_8348590,skill_Microsoft_Fabric,REQUIRES,1
job_intl_ai_corpus_8348590,skill_Azure_AD,REQUIRES,1
job_intl_ai_corpus_8348590,skill_Azure,REQUIRES,1
job_intl_ai_corpus_8348590,skill_GCP,REQUIRES,1
job_intl_ai_corpus_8348590,skill_Token_management,REQUIRES,1
job_intl_ai_corpus_8348590,skill_Node_js,REQUIRES,1
job_intl_ai_corpus_8348590,skill_TypeScript,REQUIRES,1
job_intl_ai_corpus_8348590,company_FGS_Global,POSTED_BY,1
job_intl_ai_corpus_8351679,skill_REST_APIs,REQUIRES,1
job_intl_ai_corpus_8351679,skill_GRPC,REQUIRES,1
job_intl_ai_corpus_8351679,skill_API_Gateway,REQUIRES,1
job_intl_ai_corpus_8351679,skill_API_Management,REQUIRES,1
job_intl_ai_corpus_8351679,skill_MySQL,REQUIRES,1
job_intl_ai_corpus_8351679,skill_PostgreSQL,REQUIRES,1
job_intl_ai_corpus_8351679,skill_Azure,REQUIRES,1
job_intl_ai_corpus_8351679,skill_Docker,REQUIRES,1
job_intl_ai_corpus_8351679,skill_Kubernetes,REQUIRES,1
job_intl_ai_corpus_8351679,skill_Java,REQUIRES,1
job_intl_ai_corpus_8351679,skill_Python,REQUIRES,1
job_intl_ai_corpus_8351679,skill_Go,REQUIRES,1
job_intl_ai_corpus_8351679,skill_Microsoft_Dynamics_365,REQUIRES,1
job_intl_ai_corpus_8351679,skill_Power_Platform,REQUIRES,1
job_intl_ai_corpus_8351679,company_GEICO,POSTED_BY,1
job_intl_ai_corpus_8351758,skill_Large_language_models_LLMs,REQUIRES,1
job_intl_ai_corpus_8351758,skill_AI_agent_frameworks,REQUIRES,1
job_intl_ai_corpus_8351758,skill_Machine_learning_model_deployment,REQUIRES,1
job_intl_ai_corpus_8351758,skill_React,REQUIRES,1
job_intl_ai_corpus_8351758,skill_Next_js,REQUIRES,1
job_intl_ai_corpus_8351758,skill_REST_APIs,REQUIRES,1
job_intl_ai_corpus_8351758,skill_WebSockets,REQUIRES,1
job_intl_ai_corpus_8351758,skill_Firebase,REQUIRES,1
job_intl_ai_corpus_8351758,skill_Supabase,REQUIRES,1
job_intl_ai_corpus_8351758,skill_DynamoDB,REQUIRES,1
job_intl_ai_corpus_8351758,skill_PostgreSQL,REQUIRES,1
job_intl_ai_corpus_8351758,skill_MySQL,REQUIRES,1
job_intl_ai_corpus_8351758,skill_NoSQL,REQUIRES,1
job_intl_ai_corpus_8351758,skill_AWS,REQUIRES,1
job_intl_ai_corpus_8351758,skill_SQS,REQUIRES,1
job_intl_ai_corpus_8351758,skill_Lambda,REQUIRES,1
job_intl_ai_corpus_8351758,skill_SNS,REQUIRES,1
job_intl_ai_corpus_8351758,skill_ECS,REQUIRES,1
job_intl_ai_corpus_8351758,skill_Git,REQUIRES,1
job_intl_ai_corpus_8351758,skill_Terraform,REQUIRES,1
job_intl_ai_corpus_8351758,skill_CloudFormation,REQUIRES,1
job_intl_ai_corpus_8351758,skill_Grafana,REQUIRES,1
job_intl_ai_corpus_8351758,skill_DataDog,REQUIRES,1
job_intl_ai_corpus_8351758,skill_Python,REQUIRES,1
job_intl_ai_corpus_8351758,skill_Microservices,REQUIRES,1
job_intl_ai_corpus_8351758,company_NinjaTech_AI,POSTED_BY,1
job_intl_ai_corpus_8352703,skill_LangChain,REQUIRES,1
job_intl_ai_corpus_8352703,skill_OpenAI_API,REQUIRES,1
job_intl_ai_corpus_8352703,skill_Anthropic_API,REQUIRES,1
job_intl_ai_corpus_8352703,skill_Llama,REQUIRES,1
job_intl_ai_corpus_8352703,skill_Prompt_Engineering,REQUIRES,1
job_intl_ai_corpus_8352703,skill_RAG,REQUIRES,1
job_intl_ai_corpus_8352703,skill_Agents,REQUIRES,1
job_intl_ai_corpus_8352703,skill_Fine_tuning,REQUIRES,1
job_intl_ai_corpus_8352703,skill_React,REQUIRES,1
job_intl_ai_corpus_8352703,skill_Ruby_on_Rails,REQUIRES,1
job_intl_ai_corpus_8352703,skill_REST_APIs,REQUIRES,1
job_intl_ai_corpus_8352703,skill_Vector_Databases,REQUIRES,1
job_intl_ai_corpus_8352703,skill_Pinecone,REQUIRES,1
job_intl_ai_corpus_8352703,skill_pgvector,REQUIRES,1
job_intl_ai_corpus_8352703,skill_AWS,REQUIRES,1
job_intl_ai_corpus_8352703,skill_Azure,REQUIRES,1
job_intl_ai_corpus_8352703,skill_Terraform,REQUIRES,1
job_intl_ai_corpus_8352703,skill_Monitoring,REQUIRES,1
job_intl_ai_corpus_8352703,skill_Observability,REQUIRES,1
job_intl_ai_corpus_8352703,skill_CI_CD,REQUIRES,1
job_intl_ai_corpus_8352703,skill_Python,REQUIRES,1
job_intl_ai_corpus_8352703,skill_SQL,REQUIRES,1
job_intl_ai_corpus_8352703,company_Carrum_Health,POSTED_BY,1
job_intl_ai_corpus_8355985,skill_LangChain,REQUIRES,1
job_intl_ai_corpus_8355985,skill_LangGraph,REQUIRES,1
job_intl_ai_corpus_8355985,skill_RAG,REQUIRES,1
job_intl_ai_corpus_8355985,skill_Elastic_OpenSearch,REQUIRES,1
job_intl_ai_corpus_8355985,skill_S3_Vector,REQUIRES,1
job_intl_ai_corpus_8355985,skill_Milvus,REQUIRES,1
job_intl_ai_corpus_8355985,skill_QDrant,REQUIRES,1
job_intl_ai_corpus_8355985,skill_Bedrock,REQUIRES,1
job_intl_ai_corpus_8355985,skill_Vertex_AI,REQUIRES,1
job_intl_ai_corpus_8355985,skill_AWS,REQUIRES,1
job_intl_ai_corpus_8355985,skill_GCP,REQUIRES,1
job_intl_ai_corpus_8355985,skill_Kubernetes,REQUIRES,1
job_intl_ai_corpus_8355985,skill_AWS_CDK,REQUIRES,1
job_intl_ai_corpus_8355985,skill_pulumi,REQUIRES,1
job_intl_ai_corpus_8355985,skill_terragrunt,REQUIRES,1
job_intl_ai_corpus_8355985,skill_Docker,REQUIRES,1
job_intl_ai_corpus_8355985,skill_Monitoring,REQUIRES,1
job_intl_ai_corpus_8355985,skill_logging,REQUIRES,1
job_intl_ai_corpus_8355985,skill_alerting,REQUIRES,1
job_intl_ai_corpus_8355985,skill_Python,REQUIRES,1
job_intl_ai_corpus_8355985,skill_Go,REQUIRES,1
job_intl_ai_corpus_8355985,company_Adevinta,POSTED_BY,1
job_intl_ai_corpus_8356379,skill_LLM,REQUIRES,1
job_intl_ai_corpus_8356379,skill_GPT,REQUIRES,1
job_intl_ai_corpus_8356379,skill_Claude,REQUIRES,1
job_intl_ai_corpus_8356379,skill_Gemini,REQUIRES,1
job_intl_ai_corpus_8356379,skill_Prompt_Engineering,REQUIRES,1
job_intl_ai_corpus_8356379,skill_Fine_tuning,REQUIRES,1
job_intl_ai_corpus_8356379,skill_feature_engineering,REQUIRES,1
job_intl_ai_corpus_8356379,skill_FastAPI,REQUIRES,1
job_intl_ai_corpus_8356379,skill_Microservices,REQUIRES,1
job_intl_ai_corpus_8356379,skill_REST_APIs,REQUIRES,1
job_intl_ai_corpus_8356379,skill_data_preprocessing,REQUIRES,1
job_intl_ai_corpus_8356379,skill_AWS,REQUIRES,1
job_intl_ai_corpus_8356379,skill_MLOps,REQUIRES,1
job_intl_ai_corpus_8356379,skill_MLflow,REQUIRES,1
job_intl_ai_corpus_8356379,skill_Kubeflow,REQUIRES,1
job_intl_ai_corpus_8356379,skill_Docker,REQUIRES,1
job_intl_ai_corpus_8356379,skill_Kubernetes,REQUIRES,1
job_intl_ai_corpus_8356379,skill_CI_CD,REQUIRES,1
job_intl_ai_corpus_8356379,skill_Monitoring,REQUIRES,1
job_intl_ai_corpus_8356379,skill_Python,REQUIRES,1
job_intl_ai_corpus_8356379,skill_TypeScript,REQUIRES,1
job_intl_ai_corpus_8356379,company_Multiverse,POSTED_BY,1
job_intl_ai_corpus_8360020,skill_LangChain,REQUIRES,1
job_intl_ai_corpus_8360020,skill_LangGraph,REQUIRES,1
job_intl_ai_corpus_8360020,skill_CrewAI,REQUIRES,1
job_intl_ai_corpus_8360020,skill_Semantic_Kernel,REQUIRES,1
job_intl_ai_corpus_8360020,skill_RAG,REQUIRES,1
job_intl_ai_corpus_8360020,skill_LLM_orchestration,REQUIRES,1
job_intl_ai_corpus_8360020,skill_GenAI,REQUIRES,1
job_intl_ai_corpus_8360020,skill_Agents,REQUIRES,1
job_intl_ai_corpus_8360020,skill_PyTorch,REQUIRES,1
job_intl_ai_corpus_8360020,skill_TensorFlow,REQUIRES,1
job_intl_ai_corpus_8360020,skill_scikit_learn,REQUIRES,1
job_intl_ai_corpus_8360020,skill_SQL,REQUIRES,1
job_intl_ai_corpus_8360020,skill_Spark,REQUIRES,1
job_intl_ai_corpus_8360020,skill_PySpark,REQUIRES,1
job_intl_ai_corpus_8360020,skill_Azure_Machine_Learning,REQUIRES,1
job_intl_ai_corpus_8360020,skill_Azure_AI_services,REQUIRES,1
job_intl_ai_corpus_8360020,skill_Python,REQUIRES,1
job_intl_ai_corpus_8360020,skill_RAGAS,REQUIRES,1
job_intl_ai_corpus_8360020,skill_LLM_as_a_judge,REQUIRES,1
job_intl_ai_corpus_8360020,company_Cybermedia_Technologies_CTEC,POSTED_BY,1
job_intl_ai_corpus_8362002,skill_AI_tooling,REQUIRES,1
job_intl_ai_corpus_8362002,skill_AI_assistants,REQUIRES,1
job_intl_ai_corpus_8362002,skill_event_driven_architectures,REQUIRES,1
job_intl_ai_corpus_8362002,skill_messaging_patterns,REQUIRES,1
job_intl_ai_corpus_8362002,skill_ETL,REQUIRES,1
job_intl_ai_corpus_8362002,skill_Data_Pipelines,REQUIRES,1
job_intl_ai_corpus_8362002,skill_GCP,REQUIRES,1
job_intl_ai_corpus_8362002,skill_cloud_applications,REQUIRES,1
job_intl_ai_corpus_8362002,skill_Kubernetes,REQUIRES,1
job_intl_ai_corpus_8362002,skill_Python,REQUIRES,1
job_intl_ai_corpus_8362002,skill_asynchronous_programming,REQUIRES,1
job_intl_ai_corpus_8362002,company_Castor,POSTED_BY,1
job_intl_ai_corpus_8362758,skill_Model_Context_Protocol_MCP,REQUIRES,1
job_intl_ai_corpus_8362758,skill_Claude_Code,REQUIRES,1
job_intl_ai_corpus_8362758,skill_GitHub_Copilot,REQUIRES,1
job_intl_ai_corpus_8362758,skill_LLM_APIs,REQUIRES,1
job_intl_ai_corpus_8362758,skill_Prompt_Engineering,REQUIRES,1
job_intl_ai_corpus_8362758,skill_agentic_AI_solutions,REQUIRES,1
job_intl_ai_corpus_8362758,skill_microservices_architecture,REQUIRES,1
job_intl_ai_corpus_8362758,skill_API_design,REQUIRES,1
job_intl_ai_corpus_8362758,skill_strangler_fig_patterns,REQUIRES,1
job_intl_ai_corpus_8362758,skill_CI_CD_pipelines,REQUIRES,1
job_intl_ai_corpus_8362758,skill_service_decomposition,REQUIRES,1
job_intl_ai_corpus_8362758,skill_Docker,REQUIRES,1
job_intl_ai_corpus_8362758,skill_Kubernetes,REQUIRES,1
job_intl_ai_corpus_8362758,skill_automated_testing,REQUIRES,1
job_intl_ai_corpus_8362758,skill_Java,REQUIRES,1
job_intl_ai_corpus_8362758,company_IG_Group,POSTED_BY,1
job_intl_ai_corpus_8362948,skill_LLM,REQUIRES,1
job_intl_ai_corpus_8362948,skill_Agents,REQUIRES,1
job_intl_ai_corpus_8362948,skill_Cursor,REQUIRES,1
job_intl_ai_corpus_8362948,skill_Windsurf,REQUIRES,1
job_intl_ai_corpus_8362948,skill_recommender_systems,REQUIRES,1
job_intl_ai_corpus_8362948,skill_Reinforcement_Learning,REQUIRES,1
job_intl_ai_corpus_8362948,skill_React,REQUIRES,1
job_intl_ai_corpus_8362948,skill_FastAPI,REQUIRES,1
job_intl_ai_corpus_8362948,skill_SQLAlchemy,REQUIRES,1
job_intl_ai_corpus_8362948,skill_REST_APIs,REQUIRES,1
job_intl_ai_corpus_8362948,skill_Data_Pipelines,REQUIRES,1
job_intl_ai_corpus_8362948,skill_GCP,REQUIRES,1
job_intl_ai_corpus_8362948,skill_AWS,REQUIRES,1
job_intl_ai_corpus_8362948,skill_Azure,REQUIRES,1
job_intl_ai_corpus_8362948,skill_CI_CD,REQUIRES,1
job_intl_ai_corpus_8362948,skill_TypeScript,REQUIRES,1
job_intl_ai_corpus_8362948,skill_JavaScript,REQUIRES,1
job_intl_ai_corpus_8362948,skill_Python,REQUIRES,1
job_intl_ai_corpus_8362948,company_Euphoric,POSTED_BY,1
job_intl_ai_corpus_8363514,skill_LLM,REQUIRES,1
job_intl_ai_corpus_8363514,skill_Fine_tuning,REQUIRES,1
job_intl_ai_corpus_8363514,skill_Agentic_systems,REQUIRES,1
job_intl_ai_corpus_8363514,skill_TensorFlow,REQUIRES,1
job_intl_ai_corpus_8363514,skill_PyTorch,REQUIRES,1
job_intl_ai_corpus_8363514,skill_Graph_Neural_Networks_GNNs,REQUIRES,1
job_intl_ai_corpus_8363514,skill_LSTMs,REQUIRES,1
job_intl_ai_corpus_8363514,skill_Deep_Learning,REQUIRES,1
job_intl_ai_corpus_8363514,skill_Anomaly_detection,REQUIRES,1
job_intl_ai_corpus_8363514,skill_Recommender_systems,REQUIRES,1
job_intl_ai_corpus_8363514,skill_Reinforcement_Learning,REQUIRES,1
job_intl_ai_corpus_8363514,skill_Tecton,REQUIRES,1
job_intl_ai_corpus_8363514,skill_Airflow,REQUIRES,1
job_intl_ai_corpus_8363514,skill_Spark,REQUIRES,1
job_intl_ai_corpus_8363514,skill_Kafka,REQUIRES,1
job_intl_ai_corpus_8363514,skill_Feature_stores,REQUIRES,1
job_intl_ai_corpus_8363514,skill_RayServe,REQUIRES,1
job_intl_ai_corpus_8363514,skill_MLOps,REQUIRES,1
job_intl_ai_corpus_8363514,skill_Model_monitoring,REQUIRES,1
job_intl_ai_corpus_8363514,skill_Model_serving,REQUIRES,1
job_intl_ai_corpus_8363514,skill_Python,REQUIRES,1
job_intl_ai_corpus_8363514,skill_NLP,REQUIRES,1
job_intl_ai_corpus_8363514,company_Coinbase,POSTED_BY,1
job_intl_ai_corpus_8363754,skill_HuggingFace,REQUIRES,1
job_intl_ai_corpus_8363754,skill_LLM_Inference,REQUIRES,1
job_intl_ai_corpus_8363754,skill_VectorDBs,REQUIRES,1
job_intl_ai_corpus_8363754,skill_Nemo_Guardrails,REQUIRES,1
job_intl_ai_corpus_8363754,skill_Similarity_Search,REQUIRES,1
job_intl_ai_corpus_8363754,skill_RAG,REQUIRES,1
job_intl_ai_corpus_8363754,skill_PyTorch,REQUIRES,1
job_intl_ai_corpus_8363754,skill_Model_Training,REQUIRES,1
job_intl_ai_corpus_8363754,skill_model_optimization,REQUIRES,1
job_intl_ai_corpus_8363754,skill_AWS,REQUIRES,1
job_intl_ai_corpus_8363754,skill_GCP,REQUIRES,1
job_intl_ai_corpus_8363754,skill_Azure,REQUIRES,1
job_intl_ai_corpus_8363754,skill_Model_Evaluation,REQUIRES,1
job_intl_ai_corpus_8363754,skill_experimentation,REQUIRES,1
job_intl_ai_corpus_8363754,skill_Observability,REQUIRES,1
job_intl_ai_corpus_8363754,skill_governance,REQUIRES,1
job_intl_ai_corpus_8363754,skill_Python,REQUIRES,1
job_intl_ai_corpus_8363754,skill_Go,REQUIRES,1
job_intl_ai_corpus_8363754,skill_Scala,REQUIRES,1
job_intl_ai_corpus_8363754,skill_Java,REQUIRES,1
job_intl_ai_corpus_8363754,skill_C,REQUIRES,1
job_intl_ai_corpus_8363754,skill_C,REQUIRES,1
job_intl_ai_corpus_8363754,company_Capital_One,POSTED_BY,1
job_intl_ai_corpus_8363829,skill_OpenAI_API,REQUIRES,1
job_intl_ai_corpus_8363829,skill_Anthropic_API,REQUIRES,1
job_intl_ai_corpus_8363829,skill_Google_Gemini,REQUIRES,1
job_intl_ai_corpus_8363829,skill_LangGraph,REQUIRES,1
job_intl_ai_corpus_8363829,skill_DSPy,REQUIRES,1
job_intl_ai_corpus_8363829,skill_Vercel_AI_SDK,REQUIRES,1
job_intl_ai_corpus_8363829,skill_Prompt_Engineering,REQUIRES,1
job_intl_ai_corpus_8363829,skill_Function_Calling,REQUIRES,1
job_intl_ai_corpus_8363829,skill_Agents,REQUIRES,1
job_intl_ai_corpus_8363829,skill_RAG,REQUIRES,1
job_intl_ai_corpus_8363829,skill_Fine_tuning,REQUIRES,1
job_intl_ai_corpus_8363829,skill_Model_Evaluation,REQUIRES,1
job_intl_ai_corpus_8363829,skill_TypeScript,REQUIRES,1
job_intl_ai_corpus_8363829,skill_NLP,REQUIRES,1
job_intl_ai_corpus_8363829,company_StackBlitz,POSTED_BY,1
job_intl_ai_corpus_8364832,skill_RAG,REQUIRES,1
job_intl_ai_corpus_8364832,skill_LLM,REQUIRES,1
job_intl_ai_corpus_8364832,skill_Agents,REQUIRES,1
job_intl_ai_corpus_8364832,skill_AI_workflows,REQUIRES,1
job_intl_ai_corpus_8364832,skill_Embeddings,REQUIRES,1
job_intl_ai_corpus_8364832,skill_re_ranking,REQUIRES,1
job_intl_ai_corpus_8364832,skill_A_B_testing,REQUIRES,1
job_intl_ai_corpus_8364832,skill_data_analysis,REQUIRES,1
job_intl_ai_corpus_8364832,skill_evaluation_frameworks,REQUIRES,1
job_intl_ai_corpus_8364832,skill_Observability,REQUIRES,1
job_intl_ai_corpus_8364832,skill_Python,REQUIRES,1
job_intl_ai_corpus_8364832,skill_Ruby_on_Rails,REQUIRES,1
job_intl_ai_corpus_8364832,company_Circle_so,POSTED_BY,1
job_intl_ai_corpus_8364892,skill_LangChain,REQUIRES,1
job_intl_ai_corpus_8364892,skill_LlamaIndex,REQUIRES,1
job_intl_ai_corpus_8364892,skill_OpenAI_Assistants,REQUIRES,1
job_intl_ai_corpus_8364892,skill_MCP_Model_Context_Protocol,REQUIRES,1
job_intl_ai_corpus_8364892,skill_RAG,REQUIRES,1
job_intl_ai_corpus_8364892,skill_Agents,REQUIRES,1
job_intl_ai_corpus_8364892,skill_Function_Calling,REQUIRES,1
job_intl_ai_corpus_8364892,skill_Prompt_Engineering,REQUIRES,1
job_intl_ai_corpus_8364892,skill_OpenAI_API,REQUIRES,1
job_intl_ai_corpus_8364892,skill_Anthropic_API,REQUIRES,1
job_intl_ai_corpus_8364892,skill_Gemini,REQUIRES,1
job_intl_ai_corpus_8364892,skill_Llama,REQUIRES,1
job_intl_ai_corpus_8364892,skill_Web_APIs,REQUIRES,1
job_intl_ai_corpus_8364892,skill_Microservices,REQUIRES,1
job_intl_ai_corpus_8364892,skill_Pinecone,REQUIRES,1
job_intl_ai_corpus_8364892,skill_Weaviate,REQUIRES,1
job_intl_ai_corpus_8364892,skill_Chroma,REQUIRES,1
job_intl_ai_corpus_8364892,skill_pgvector,REQUIRES,1
job_intl_ai_corpus_8364892,skill_PostgreSQL,REQUIRES,1
job_intl_ai_corpus_8364892,skill_SQL_Server,REQUIRES,1
job_intl_ai_corpus_8364892,skill_MongoDB,REQUIRES,1
job_intl_ai_corpus_8364892,skill_Entity_Framework,REQUIRES,1
job_intl_ai_corpus_8364892,skill_Dapper,REQUIRES,1
job_intl_ai_corpus_8364892,skill_SQS,REQUIRES,1
job_intl_ai_corpus_8364892,skill_Google_Queues,REQUIRES,1
job_intl_ai_corpus_8364892,skill_RabbitMQ,REQUIRES,1
job_intl_ai_corpus_8364892,skill_Kafka,REQUIRES,1
job_intl_ai_corpus_8364892,skill_AWS,REQUIRES,1
job_intl_ai_corpus_8364892,skill_Azure,REQUIRES,1
job_intl_ai_corpus_8364892,skill_CI_CD,REQUIRES,1
job_intl_ai_corpus_8364892,skill_Docker,REQUIRES,1
job_intl_ai_corpus_8364892,skill_Python,REQUIRES,1
job_intl_ai_corpus_8364892,skill_NET_Core,REQUIRES,1
job_intl_ai_corpus_8364892,skill_NET_Framework,REQUIRES,1
job_intl_ai_corpus_8364892,skill_Node,REQUIRES,1
